Date	Order ID	SKU	Transaction type	Payment Type	Payment Detail	Amount	Quantity	Product Title
Oct 23, 2018	113-9940718-8211435	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.50		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	113-9940718-8211435	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	111-1573816-9749803	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	111-1573816-9749803	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-3.00		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	111-1573816-9749803	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	111-1573816-9749803	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	112-7594912-4734649	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-9.57		Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	112-7594912-4734649	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-6.99		Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	112-7594912-4734649	SN-Z9YH-LPU6	Order Payment	Product charges		$15.50	1	Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	112-7594912-4734649	SN-Z9YH-LPU6	Order Payment	Product charges		$31.00	2	Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	112-7594912-4734649	SN-Z9YH-LPU6	Order Payment	Promo rebates		$0.00	1	Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	112-7594912-4734649	SN-Z9YH-LPU6	Order Payment	Promo rebates		$0.00	2	Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	112-7594912-4734649	SN-Z9YH-LPU6	Order Payment	Promo rebates	Shipping	$-4.49		Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	112-7594912-4734649	SN-Z9YH-LPU6	Order Payment	Other	Shipping	$4.49		Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	113-4064342-0457004	5F-Z3X8-PLQ8	Order Payment	Amazon fees	Closing fee	$-1.80		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 23, 2018	113-4064342-0457004	5F-Z3X8-PLQ8	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 23, 2018	113-4064342-0457004	5F-Z3X8-PLQ8	Order Payment	Amazon fees	Referral Fee on Item Price	$-6.90		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 23, 2018	113-4064342-0457004	5F-Z3X8-PLQ8	Order Payment	Product charges		$45.99	1	DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 23, 2018	114-3494713-0693821	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	114-3494713-0693821	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.00		Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	114-3494713-0693821	SN-Z9YH-LPU6	Order Payment	Product charges		$13.36	1	Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	113-1293932-6057031	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	113-1293932-6057031	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.50		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	113-1293932-6057031	3W-BPE9-F9IR	Order Payment	Amazon fees	Sales Tax Service Fee	$-0.02		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	113-1293932-6057031	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	113-1293932-6057031	3W-BPE9-F9IR	Order Payment	Other	Product Tax	$0.83		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	112-6683793-6434638	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 23, 2018	112-6683793-6434638	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 23, 2018	112-6683793-6434638	YL-ODHG-X4FA	Order Payment	Amazon fees	Sales Tax Service Fee	$-0.04		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 23, 2018	112-6683793-6434638	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 23, 2018	112-6683793-6434638	YL-ODHG-X4FA	Order Payment	Other	Product Tax	$1.32		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 23, 2018	114-6324361-4759422	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	114-6324361-4759422	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.96		Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	114-6324361-4759422	SN-Z9YH-LPU6	Order Payment	Product charges		$13.07	1	Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	113-4749427-0211452	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	113-4749427-0211452	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.50		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	113-4749427-0211452	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 23, 2018	113-2306402-4136254	68-7E9G-AY61	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-2.41		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Oct 23, 2018	113-2306402-4136254	68-7E9G-AY61	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.23		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Oct 23, 2018	113-2306402-4136254	68-7E9G-AY61	Order Payment	Product charges		$8.20	1	Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Oct 23, 2018	113-5068945-5280230	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	113-5068945-5280230	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.00		Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	113-5068945-5280230	SN-Z9YH-LPU6	Order Payment	Product charges		$13.36	1	Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	113-3660690-6404212	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	113-3660690-6404212	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.00		Exederm Shampoo, 8 fl. Ounce
Oct 23, 2018	113-3660690-6404212	SN-Z9YH-LPU6	Order Payment	Product charges		$13.36	1	Exederm Shampoo, 8 fl. Ounce
Oct 22, 2018	114-9009865-0855408	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Oct 22, 2018	114-9009865-0855408	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.97		Exederm Shampoo, 8 fl. Ounce
Oct 22, 2018	114-9009865-0855408	SN-Z9YH-LPU6	Order Payment	Product charges		$13.10	1	Exederm Shampoo, 8 fl. Ounce
Oct 22, 2018	111-5441793-0939467	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Oct 22, 2018	111-5441793-0939467	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.00		Exederm Shampoo, 8 fl. Ounce
Oct 22, 2018	111-5441793-0939467	SN-Z9YH-LPU6	Order Payment	Product charges		$13.36	1	Exederm Shampoo, 8 fl. Ounce
Oct 22, 2018	113-6733106-4328237	KE-EOIJ-HNG9	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 22, 2018	113-6733106-4328237	KE-EOIJ-HNG9	Order Payment	Amazon fees	Referral Fee on Item Price	$-7.50		HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 22, 2018	113-6733106-4328237	KE-EOIJ-HNG9	Order Payment	Product charges		$49.99	1	HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 22, 2018	112-9340392-9637054	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	112-9340392-9637054	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.50		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	112-9340392-9637054	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	114-8764833-4079408	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	114-8764833-4079408	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.50		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	114-8764833-4079408	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	111-8749860-2954625	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	111-8749860-2954625	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.50		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	111-8749860-2954625	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	114-6850374-1633042	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-12.76		Exederm Shampoo, 8 fl. Ounce
Oct 22, 2018	114-6850374-1633042	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-8.00		Exederm Shampoo, 8 fl. Ounce
Oct 22, 2018	114-6850374-1633042	SN-Z9YH-LPU6	Order Payment	Product charges		$13.36	1	Exederm Shampoo, 8 fl. Ounce
Oct 22, 2018	114-6850374-1633042	SN-Z9YH-LPU6	Order Payment	Product charges		$40.08	3	Exederm Shampoo, 8 fl. Ounce
Oct 22, 2018	114-6850374-1633042	SN-Z9YH-LPU6	Order Payment	Other	Product Tax	$4.60		Exederm Shampoo, 8 fl. Ounce
Oct 22, 2018	112-1753996-6792256	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	112-1753996-6792256	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.50		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	112-1753996-6792256	3W-BPE9-F9IR	Order Payment	Amazon fees	Sales Tax Service Fee	$-0.02		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	112-1753996-6792256	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	112-1753996-6792256	3W-BPE9-F9IR	Order Payment	Other	Product Tax	$0.83		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	113-4498363-8357841	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 22, 2018	113-4498363-8357841	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 22, 2018	113-4498363-8357841	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 22, 2018	114-8120035-7082605	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	114-8120035-7082605	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-3.00		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	114-8120035-7082605	3W-BPE9-F9IR	Order Payment	Amazon fees	Sales Tax Service Fee	$-0.05		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	114-8120035-7082605	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	114-8120035-7082605	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	114-8120035-7082605	3W-BPE9-F9IR	Order Payment	Other	Product Tax	$1.66		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	113-7674323-0137013	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 22, 2018	113-7674323-0137013	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 22, 2018	113-7674323-0137013	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 22, 2018	114-6828894-3047466	5F-Z3X8-PLQ8	Order Payment	Amazon fees	Closing fee	$-1.80		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 22, 2018	114-6828894-3047466	5F-Z3X8-PLQ8	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 22, 2018	114-6828894-3047466	5F-Z3X8-PLQ8	Order Payment	Amazon fees	Referral Fee on Item Price	$-6.90		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 22, 2018	114-6828894-3047466	5F-Z3X8-PLQ8	Order Payment	Product charges		$45.99	1	DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 22, 2018	111-3186040-9111437	5F-Z3X8-PLQ8	Order Payment	Amazon fees	Closing fee	$-1.80		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 22, 2018	111-3186040-9111437	5F-Z3X8-PLQ8	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 22, 2018	111-3186040-9111437	5F-Z3X8-PLQ8	Order Payment	Amazon fees	Referral Fee on Item Price	$-6.90		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 22, 2018	111-3186040-9111437	5F-Z3X8-PLQ8	Order Payment	Amazon fees	Sales Tax Service Fee	$-0.11		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 22, 2018	111-3186040-9111437	5F-Z3X8-PLQ8	Order Payment	Product charges		$45.99	1	DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 22, 2018	111-3186040-9111437	5F-Z3X8-PLQ8	Order Payment	Other	Product Tax	$3.79		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Oct 22, 2018	113-1196098-6657023	XM-FVFV-RW25	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 22, 2018	113-1196098-6657023	XM-FVFV-RW25	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.29		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 22, 2018	113-1196098-6657023	XM-FVFV-RW25	Order Payment	Product charges		$8.59	1	Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 22, 2018	114-0103855-6229031	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	114-0103855-6229031	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.50		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	114-0103855-6229031	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	113-2133521-9105812	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	113-2133521-9105812	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.50		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	113-2133521-9105812	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	113-6076253-2377806	3W-BPE9-F9IR	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	113-6076253-2377806	3W-BPE9-F9IR	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.50		JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	113-6076253-2377806	3W-BPE9-F9IR	Order Payment	Product charges		$10.00	1	JoJo Siwa Brite Beatz Toothbrush Playing Music & Light Up
Oct 22, 2018	112-9177014-3141829	XM-FVFV-RW25	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 22, 2018	112-9177014-3141829	XM-FVFV-RW25	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.29		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 22, 2018	112-9177014-3141829	XM-FVFV-RW25	Order Payment	Product charges		$8.59	1	Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 22, 2018	113-1416716-4875464	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 22, 2018	113-1416716-4875464	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 22, 2018	113-1416716-4875464	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 22, 2018	111-7560647-2569050	XM-FVFV-RW25	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 22, 2018	111-7560647-2569050	XM-FVFV-RW25	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.29		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 22, 2018	111-7560647-2569050	XM-FVFV-RW25	Order Payment	Product charges		$8.59	1	Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 22, 2018	114-3862881-1597007	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 22, 2018	114-3862881-1597007	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 22, 2018	114-3862881-1597007	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 22, 2018	114-3862881-1597007	YL-ODHG-X4FA	Order Payment	Promo rebates		$0.00	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Oct 22, 2018	111-4807066-1821820	XM-FVFV-RW25	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-9.57		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 22, 2018	111-4807066-1821820	XM-FVFV-RW25	Order Payment	Amazon fees	Referral Fee on Item Price	$-3.87		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 22, 2018	111-4807066-1821820	XM-FVFV-RW25	Order Payment	Product charges		$8.59	1	Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 22, 2018	111-4807066-1821820	XM-FVFV-RW25	Order Payment	Product charges		$17.18	2	Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 21, 2018	111-4310562-7883434	XM-FVFV-RW25	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 21, 2018	111-4310562-7883434	XM-FVFV-RW25	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.42		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 21, 2018	111-4310562-7883434	XM-FVFV-RW25	Order Payment	Product charges		$9.49	1	Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 21, 2018	111-4310562-7883434	XM-FVFV-RW25	Order Payment	Promo rebates		$0.00	1	Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 21, 2018	111-4310562-7883434	XM-FVFV-RW25	Order Payment	Promo rebates	Shipping	$-3.99		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 21, 2018	111-4310562-7883434	XM-FVFV-RW25	Order Payment	Other	Shipping	$3.99		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 21, 2018	112-0445198-5601017	KE-EOIJ-HNG9	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 21, 2018	112-0445198-5601017	KE-EOIJ-HNG9	Order Payment	Amazon fees	Referral Fee on Item Price	$-7.50		HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 21, 2018	112-0445198-5601017	KE-EOIJ-HNG9	Order Payment	Product charges		$49.99	1	HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 21, 2018	113-4274193-7650615	XM-FVFV-RW25	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 21, 2018	113-4274193-7650615	XM-FVFV-RW25	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.29		Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 21, 2018	113-4274193-7650615	XM-FVFV-RW25	Order Payment	Product charges		$8.59	1	Cortizone 10 Hydrocortisone Anti-Itch Liquid Easy Relief Applicator-1.25, oz.
Oct 21, 2018	114-8734639-8043410	KE-EOIJ-HNG9	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 21, 2018	114-8734639-8043410	KE-EOIJ-HNG9	Order Payment	Amazon fees	Referral Fee on Item Price	$-7.50		HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Oct 21, 2018	114-8734639-8043410	KE-EOIJ-HNG9	Order Payment	Product charges		$49.99	1	HempFusion Stress, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
